afterHoursDistance,afterHoursDrivingDuration,afterHoursEnd,afterHoursStart,afterHoursStopDuration,averageSpeed,distance,drivingDuration,idlingDuration,isSeatBeltOff,maximumSpeed,nextTripStart,speedRange1,speedRange1Duration,speedRange2,speedRange2Duration,speedRange3,speedRange3Duration,start,stop,stopDuration,workDistance,workDrivingDuration,workStopDuration,id,engineHours,vehicle_id,trip_id
7.1495023,1218,true,true,1293,21.11529,7.1495023,1218,1026,false,85,2019-11-16 21:27:06+00:00,0,0,0,0,0,0,2019-11-16 20:45:14.063000+00:00,2019-11-16 21:05:33+00:00,1293,0,0,0,b91BAA0B,null,6b3a,bb0a19ab
35.99929,3193,true,true,411,40.58799,35.99929,3193,411,false,87,2019-11-16 21:12:35+00:00,0,0,0,0,0,0,2019-11-16 20:12:31+00:00,2019-11-16 21:05:44+00:00,411,0,0,0,b95D44B6,null,9b30,4b549db6
0.16544841,65,true,true,55328,9.163297,0.16544841,65,524,false,18,2019-11-17 12:28:13+00:00,0,0,0,0,0,0,2019-11-16 21:04:59.063000+00:00,2019-11-16 21:06:04.063000+00:00,55328,0,0,0,b9111ACA,null,7bbe,bc11aa19
2.1801863,284,true,true,634,27.545284,2.1801863,284,634,false,68,2019-11-16 21:16:42+00:00,0,0,0,0,0,0,2019-11-16 21:01:23.063000+00:00,2019-11-16 21:06:08+00:00,634,0,0,0,b9034975,null,b4b3,5b097439
3.1283066,650,true,true,1175,17.301065,3.1283066,650,1014,false,61,2019-11-16 21:26:37+00:00,0,0,0,0,0,0,2019-11-16 20:56:11.063000+00:00,2019-11-16 21:07:02+00:00,1175,0,0,0,b9466E0E,null,b4911,66eb409e
0.80299205,159,true,true,218,18.173637,0.80299205,159,0,false,55,2019-11-16 21:11:10.063000+00:00,0,0,0,0,0,0,2019-11-16 21:04:52.063000+00:00,2019-11-16 21:07:31.127000+00:00,218,0,0,0,b90348D5,null,160bc,04db5938
0.45819747,361,true,true,233,4.5692825,0.45819747,361,233,false,26,2019-11-16 21:11:34+00:00,0,0,0,0,0,0,2019-11-16 21:01:40+00:00,2019-11-16 21:07:41+00:00,233,0,0,0,b9034902,null,41b40,40290b39
0.005848506,25,true,true,6737,0.84218484,0.005848506,25,0,false,0,2019-11-18 11:58:54.063000+00:00,0,0,0,0,0,0,2019-11-16 21:07:17.063000+00:00,2019-11-16 21:07:42.063000+00:00,6672,0,0,3534,b9041952,null,7efb1,2019594b
0.19162722,203,true,true,637,3.3972442,0.19162722,203,0,false,18,2019-11-16 21:18:20.062000+00:00,0,0,0,0,0,0,2019-11-16 21:04:19.063000+00:00,2019-11-16 21:07:42.127000+00:00,637,0,0,0,b91BBA3A,null,f31b,b1aa93bb
0.110276856,319,true,true,5841,1.2408589,0.110276856,319,5841,false,0,2019-11-16 22:45:54+00:00,0,0,0,0,0,0,2019-11-16 21:03:13.063000+00:00,2019-11-16 21:08:33+00:00,5841,0,0,0,b9478CE8,null,f6bc,e8b8c497
0.027468724,27,true,true,4227,3.6538355,0.027468724,27,0,false,0,2019-11-16 22:19:37.063000+00:00,0,0,0,0,0,0,2019-11-16 21:08:42.063000+00:00,2019-11-16 21:09:09.127000+00:00,4227,0,0,0,b91B5418,null,b1fe,115b4b98
2.8067496,487,true,true,2870,20.748047,2.8067496,487,178,false,61,2019-11-16 21:59:39+00:00,0,0,0,0,0,0,2019-11-16 21:03:41.063000+00:00,2019-11-16 21:11:48.063000+00:00,2870,0,0,0,b17D6826E,1821298.045000002,2b38,66b128de7
0.04193043,36,true,true,261,4.1930428,0.04193043,36,261,false,13,2019-11-16 21:16:15+00:00,0,0,0,0,0,0,2019-11-16 21:11:18+00:00,2019-11-16 21:11:54+00:00,261,0,0,0,b95BE289,null,2b611,8b592b9e
0.6467644,212,true,true,37,10.973112,0.6467644,212,0,false,31,2019-11-16 21:12:39.063000+00:00,0,0,0,0,0,0,2019-11-16 21:08:29+00:00,2019-11-16 21:12:01.187000+00:00,37,0,0,0,b9034915,null,bd115,19b45903
4.131283,454,true,true,61307,32.6916,4.131283,454,1,false,53,2019-11-17 14:14:28.063000+00:00,0,0,0,0,0,0,2019-11-16 21:05:06.063000+00:00,2019-11-16 21:12:41+00:00,61307,0,0,0,b9463F5C,null,c1bc1,65cbf943
0.09533596,99,true,true,198,3.4667623,0.09533596,99,198,false,20,2019-11-16 21:16:31+00:00,0,0,0,0,0,0,2019-11-16 21:11:34+00:00,2019-11-16 21:13:13+00:00,198,0,0,0,b903498B,null,b1440,9b38b409
29.680973,1634,true,true,500,65.35512,29.680973,1634,500,false,125,2019-11-16 21:23:01+00:00,5,208,0,0,0,0,2019-11-16 20:47:26.063000+00:00,2019-11-16 21:14:41+00:00,500,0,0,0,b9034A45,null,7b8f,95b034a4
0.031882558,34,true,true,22664,3.2852623,0.031882558,34,3,false,6,2019-11-17 03:32:42.062000+00:00,0,0,0,0,0,0,2019-11-16 21:14:23.063000+00:00,2019-11-16 21:14:58+00:00,22664,0,0,0,b903681E,null,deb4,6e13b809
1.0788352,366,true,true,274,10.611494,1.0788352,366,274,false,28,2019-11-16 21:20:58+00:00,0,0,0,0,0,0,2019-11-16 21:10:18+00:00,2019-11-16 21:16:24+00:00,274,0,0,0,b95D947E,null,1b51b,b54d997e
0.021938851,30,true,true,24216,2.632662,0.021938851,30,1826,false,2,2019-11-25 21:30:54+00:00,0,0,0,0,0,0,2019-11-16 21:15:54+00:00,2019-11-16 21:16:24+00:00,33270,0,0,9054,b91F8315,null,4417b,51fb1893
0.25420472,59,true,true,1179,15.268315,0.25420472,59,1,false,39,2019-11-16 21:36:07.062000+00:00,0,0,0,0,0,0,2019-11-16 21:15:28.063000+00:00,2019-11-16 21:16:28+00:00,1179,0,0,0,b9034C11,null,7be21,403c119b
7.245467,1138,true,true,396,22.920635,7.245467,1138,74,false,63,2019-11-16 21:23:20.063000+00:00,0,0,0,0,0,0,2019-11-16 20:57:46+00:00,2019-11-16 21:16:44+00:00,396,0,0,0,b9034A7D,null,b40c,b7d9403a
0.6067739,101,true,true,302,21.428995,0.6067739,101,0,false,39,2019-11-16 21:23:21.063000+00:00,0,0,0,0,0,0,2019-11-16 21:16:37.127000+00:00,2019-11-16 21:18:19.063000+00:00,302,0,0,0,b9035308,null,4b1f3,3b093850
0.08771998,156,true,true,492,2.0122209,0.08771998,156,32,false,0,2019-11-16 21:26:42.063000+00:00,0,0,0,0,0,0,2019-11-16 21:15:53.063000+00:00,2019-11-16 21:18:30+00:00,492,0,0,0,b91B8C6B,null,4bc4,8c96bb1b
0.44370517,127,true,true,264,12.57747,0.44370517,127,264,false,22,2019-11-16 21:23:02+00:00,0,0,0,0,0,0,2019-11-16 21:16:31+00:00,2019-11-16 21:18:38+00:00,264,0,0,0,b9034A39,null,1044b,ba439039
19.173126,951,true,true,630,72.50822,19.173126,951,11,false,103,2019-11-16 21:29:25.063000+00:00,0,0,0,0,0,0,2019-11-16 21:03:03.063000+00:00,2019-11-16 21:18:55+00:00,630,0,0,0,b91C17DC,null,b5f9,1cc7d9b1
88.89885,3822,true,true,4673,83.71465,88.89885,3822,758,false,107,2019-11-18 07:37:36+00:00,0,0,0,0,0,0,2019-11-16 20:16:00.063000+00:00,2019-11-16 21:19:43+00:00,4673,0,0,0,b95CFCFF,null,dbb8,fcfb5cf9
0.3067816,49,true,true,110,22.11614,0.3067816,49,2,false,35,2019-11-16 21:22:10.063000+00:00,0,0,0,0,0,0,2019-11-16 21:19:30.063000+00:00,2019-11-16 21:20:20+00:00,110,0,0,0,b95D2751,null,c3db,59b15d27
1.0655668,248,true,true,58044,15.467905,1.0655668,248,1534,false,41,2019-11-17 13:27:47+00:00,0,0,0,0,0,0,2019-11-16 21:16:15+00:00,2019-11-16 21:20:23+00:00,58044,0,0,0,b95BE28A,null,2161b,beb5a289
2.876421,302,true,true,718,34.182407,2.876421,302,325,false,61,2019-11-16 21:32:49+00:00,0,0,0,0,0,0,2019-11-16 21:15:48.063000+00:00,2019-11-16 21:20:51+00:00,718,0,0,0,b9034BBE,null,82b2,3bebb940
2.2800114,497,true,true,57519,16.484095,2.2800114,497,7,false,44,2019-11-17 13:19:36.063000+00:00,0,0,0,0,0,0,2019-11-16 21:12:39.063000+00:00,2019-11-16 21:20:57+00:00,57519,0,0,0,b90379A1,null,1d51b,1b7a9903
0.3271185,88,true,true,4086,13.241132,0.3271185,88,2,false,29,2019-11-16 22:30:33.063000+00:00,0,0,0,0,0,0,2019-11-16 21:20:58.063000+00:00,2019-11-16 21:22:27+00:00,4086,0,0,0,b91FFBA5,null,7ba1c,9bff5ab1
0.30912825,63,true,true,1410,17.405598,0.30912825,63,1410,false,29,2019-11-16 21:46:44+00:00,0,0,0,0,0,0,2019-11-16 21:22:10.063000+00:00,2019-11-16 21:23:14+00:00,1410,0,0,0,b95D2752,null,3bdc,752b9d25
8.468209,1116,true,true,168,27.293888,8.468209,1116,168,false,83,2019-11-16 21:26:04+00:00,0,0,0,0,0,0,2019-11-16 21:04:39.063000+00:00,2019-11-16 21:23:16+00:00,168,0,0,0,b9034ACA,null,b545,c09aab43
1.0575383,325,true,true,60095,11.71427,1.0575383,325,1,false,46,2019-11-17 14:04:55.063000+00:00,0,0,0,0,0,0,2019-11-16 21:17:55+00:00,2019-11-16 21:23:20+00:00,60095,0,0,0,b95D6352,null,1b587,2d965b35
0.100489974,77,true,true,464,4.6982327,0.100489974,77,0,false,22,2019-11-16 21:32:27.063000+00:00,0,0,0,0,0,0,2019-11-16 21:23:26.063000+00:00,2019-11-16 21:24:43.063000+00:00,464,0,0,0,b9161713,null,f92b,b1639171
0.08371302,245,true,true,58512,1.2300688,0.08371302,245,838,false,11,2019-11-17 13:40:15+00:00,0,0,0,0,0,0,2019-11-16 21:20:58+00:00,2019-11-16 21:25:03+00:00,58512,0,0,0,b95D947F,null,bb511,75b94df9
12.883263,842,true,true,9287,55.078648,12.883263,842,0,false,136,2019-11-20 15:53:08.063000+00:00,0,0,1,7,0,0,2019-11-16 21:11:10.063000+00:00,2019-11-16 21:25:12.127000+00:00,12475,0,0,6788,b90DE4AE,null,6c0b1,b0ae9d4e
0.037131496,29,true,true,190,4.609427,0.037131496,29,0,false,0,2019-11-16 21:28:27.063000+00:00,0,0,0,0,0,0,2019-11-16 21:24:48.063000+00:00,2019-11-16 21:25:17.063000+00:00,190,0,0,0,b92D6BC9,null,1b54d,b9bdc926
0.49177384,140,true,true,663,12.645613,0.49177384,140,663,false,29,2019-11-16 21:36:24+00:00,0,0,0,0,0,0,2019-11-16 21:23:01+00:00,2019-11-16 21:25:21+00:00,663,0,0,0,b9034C33,null,78fb,4c3903b3
60.93708,2842,true,true,413,77.16438,60.93708,2842,50,false,116,2019-11-16 21:32:23.063000+00:00,0,0,0,0,0,0,2019-11-16 20:38:07.063000+00:00,2019-11-16 21:25:30+00:00,413,0,0,0,b9034B68,null,ba71d,4b3690b8
2.6729736,298,true,true,57291,32.189743,2.6729736,298,591,false,50,2019-11-17 13:20:59.063000+00:00,0,0,0,0,0,0,2019-11-16 21:21:09.063000+00:00,2019-11-16 21:26:08+00:00,57291,0,0,0,b17CDE33F,2880554.272999999,66b8,3bcfed317
22.355927,1095,true,true,306,73.440384,22.355927,1095,3,false,114,2019-11-16 21:31:16.063000+00:00,0,0,0,0,0,0,2019-11-16 21:07:54.127000+00:00,2019-11-16 21:26:10+00:00,306,0,0,0,b95D15FC,null,bfbb,551dbc9f
0.20105635,193,true,true,474,3.7502737,0.20105635,193,474,false,18,2019-11-16 21:34:09+00:00,0,0,0,0,0,0,2019-11-16 21:23:02+00:00,2019-11-16 21:26:15+00:00,474,0,0,0,b9034BA2,null,b4041,439ab0b2
0.0425,43,true,true,132,3.4822588,0.0425,43,132,false,0,2019-11-16 21:29:38.126000+00:00,0,0,0,0,0,0,2019-11-16 21:26:42.063000+00:00,2019-11-16 21:27:26+00:00,132,0,0,0,b91B8C6C,null,c44b,c1c8b69b
7.330722,892,true,true,12169,29.585873,7.330722,892,0,false,98,2019-11-17 00:50:32.063000+00:00,0,0,0,0,0,0,2019-11-16 21:12:51.063000+00:00,2019-11-16 21:27:43.063000+00:00,12169,0,0,0,b91B06D0,null,3bab,060b1db9
0.6316562,290,true,true,142,7.84125,0.6316562,290,0,false,37,2019-11-16 21:30:33.063000+00:00,0,0,0,0,0,0,2019-11-16 21:23:21.063000+00:00,2019-11-16 21:28:11.063000+00:00,142,0,0,0,b9035316,null,41b3f,b3910563
0.012035571,19,true,true,5464,2.2804239,0.012035571,19,332,false,0,2019-11-18 14:16:59+00:00,0,0,0,0,0,0,2019-11-16 21:28:36.063000+00:00,2019-11-16 21:28:55.063000+00:00,6483,0,0,11819,b904C275,null,ecb6,2c9b0754
1.2068715,317,true,true,690,13.70303,1.2068715,317,0,false,53,2019-11-16 21:40:49.062000+00:00,0,0,0,0,0,0,2019-11-16 21:24:01.063000+00:00,2019-11-16 21:29:18.127000+00:00,690,0,0,0,b9114BA2,null,2bb2,b1912ba4
0.019913621,33,true,true,5436,2.1124153,0.019913621,33,3,false,0,2019-11-18 20:55:15.063000+00:00,0,0,0,0,0,0,2019-11-16 21:28:50.063000+00:00,2019-11-16 21:29:24+00:00,5151,0,0,35715,b9476404,null,c2b15,404b4967
0.075319655,57,true,true,8383,4.6800966,0.075319655,57,1734,false,9,2019-11-19 10:49:08+00:00,0,0,0,0,0,0,2019-11-16 21:28:27.063000+00:00,2019-11-16 21:29:25+00:00,8383,0,0,43200,b92D6BCA,null,d15b4,abcd62b9
26.768553,1485,true,true,229,64.85254,26.768553,1485,2,false,105,2019-11-16 21:33:23.063000+00:00,0,0,0,0,0,0,2019-11-16 21:04:48.063000+00:00,2019-11-16 21:29:34+00:00,229,0,0,0,b9034BA4,null,b1881,9ba4b430
0.46605623,80,true,true,2279,20.729733,0.46605623,80,1,false,37,2019-11-16 22:09:53.063000+00:00,0,0,0,0,0,0,2019-11-16 21:30:33.063000+00:00,2019-11-16 21:31:54+00:00,2279,0,0,0,b9035322,null,f3b41,532392b0
10.1529875,868,true,true,388,42.109165,10.1529875,868,388,false,101,2019-11-16 21:40:47+00:00,0,0,0,0,0,0,2019-11-16 21:19:51+00:00,2019-11-16 21:34:19+00:00,388,0,0,0,b91AEFEE,null,ba49,1eee9bfa
2.1886778,511,true,true,66169,15.419256,2.1886778,511,171,false,70,2019-11-17 15:57:57+00:00,0,0,0,0,0,0,2019-11-16 21:26:37+00:00,2019-11-16 21:35:08+00:00,66169,0,0,0,b9466E0F,null,b9411,96fb0e64
0.44780692,106,true,true,155,15.075277,0.44780692,106,1,false,37,2019-11-16 21:37:45.063000+00:00,0,0,0,0,0,0,2019-11-16 21:33:23.063000+00:00,2019-11-16 21:35:10+00:00,155,0,0,0,b9034C5E,null,881b1,b94c50e3
20.966404,1334,true,true,1052,56.581,20.966404,1334,9,false,109,2019-11-16 21:52:53.062000+00:00,0,0,0,0,0,0,2019-11-16 21:13:07+00:00,2019-11-16 21:35:21+00:00,1052,0,0,0,b919DE5F,null,9164b,df9eb159
19.317991,2274,true,true,47830,30.582571,19.317991,2274,2564,false,76,2019-11-17 10:52:37+00:00,0,0,0,0,0,0,2019-11-16 20:57:33+00:00,2019-11-16 21:35:27+00:00,47830,0,0,0,b91AC37C,null,4b44,93c7ac1b
0.11711773,78,true,true,714,5.4054337,0.11711773,78,27,false,16,2019-11-16 21:47:21.063000+00:00,0,0,0,0,0,0,2019-11-16 21:34:09+00:00,2019-11-16 21:35:27+00:00,714,0,0,0,b9034DBA,null,1b044,a4d39b0b
0.58079153,204,true,true,72,10.202401,0.58079153,204,1,false,37,2019-11-16 21:37:00.063000+00:00,0,0,0,0,0,0,2019-11-16 21:32:23.063000+00:00,2019-11-16 21:35:48+00:00,72,0,0,0,b9034C39,null,1abd7,9c9b4330
5.230251,630,true,true,2110,29.887148,5.230251,630,27,false,81,2019-11-16 22:11:44.063000+00:00,0,0,0,0,0,0,2019-11-16 21:26:04+00:00,2019-11-16 21:36:34+00:00,2110,0,0,0,b9035099,null,b554,0309599b
0.050191708,147,true,true,4990,1.2213993,0.050191708,147,10,false,5,2019-11-18 13:53:44.063000+00:00,0,0,0,0,0,0,2019-11-16 21:34:22.063000+00:00,2019-11-16 21:36:50+00:00,4614,0,0,10424,b90495AE,null,3b91,be5a9904
0.2745277,55,true,true,8577,17.668085,0.2745277,55,292,false,41,2019-11-19 12:39:18+00:00,0,0,0,0,0,0,2019-11-16 21:36:07.063000+00:00,2019-11-16 21:37:03+00:00,7335,0,0,49158,b907F253,null,2b17e,3f2b7950
0.17566392,71,true,true,55153,8.790888,0.17566392,71,2,false,26,2019-11-17 12:57:25.127000+00:00,0,0,0,0,0,0,2019-11-16 21:37:00.063000+00:00,2019-11-16 21:38:12+00:00,55153,0,0,0,b90377AB,null,1bda7,907a73bb
11.076295,1271,true,true,229,31.349558,11.076295,1271,229,false,68,2019-11-16 21:43:21+00:00,0,0,0,0,0,0,2019-11-16 21:18:20.063000+00:00,2019-11-16 21:39:32+00:00,229,0,0,0,b91BBA3B,null,1bf3,9bb31bab
15.562454,1454,true,true,228,38.531525,15.562454,1454,6,false,81,2019-11-16 21:44:44.063000+00:00,0,0,0,0,0,0,2019-11-16 21:16:42+00:00,2019-11-16 21:40:56+00:00,228,0,0,0,b9034D93,null,b4b3,3b90394d
103.36072,3733,true,true,22938,99.67816,103.36072,3733,0,false,127,2019-11-17 04:04:46.063000+00:00,16,1296,0,0,0,0,2019-11-16 20:40:15.063000+00:00,2019-11-16 21:42:28.063000+00:00,22938,0,0,0,b919BEBD,null,7b110,e9db19bb
6.178187,1170,true,true,6220,18.994595,6.178187,1170,6220,false,55,2019-11-16 23:26:31+00:00,0,0,0,0,0,0,2019-11-16 21:23:20.063000+00:00,2019-11-16 21:42:51+00:00,6220,0,0,0,b90356E8,null,04bc,8e9b5036
3.4230278,414,true,true,99,29.698242,3.4230278,414,2,false,72,2019-11-16 21:44:45.063000+00:00,0,0,0,0,0,0,2019-11-16 21:36:11.063000+00:00,2019-11-16 21:43:06+00:00,99,0,0,0,b9034D4B,null,1bc36,b440b93d
0.04137059,35,true,true,4008,4.2552605,0.04137059,35,1111,false,11,2019-11-16 22:50:44.063000+00:00,0,0,0,0,0,0,2019-11-16 21:43:21+00:00,2019-11-16 21:43:56+00:00,4008,0,0,0,b91BBA3C,null,f31b,a93bbcb1
30.440218,1413,true,true,22888,77.551186,30.440218,1413,0,false,118,2019-11-17 04:05:25.062000+00:00,4,152,0,0,0,0,2019-11-16 21:20:23.063000+00:00,2019-11-16 21:43:56.127000+00:00,22888,0,0,0,b903697B,null,b1859,b9037b96
7.327092,747,true,true,9394,35.311287,7.327092,747,0,false,74,2019-11-17 00:21:28.063000+00:00,0,0,0,0,0,0,2019-11-16 21:32:27.063000+00:00,2019-11-16 21:44:54.063000+00:00,9394,0,0,0,b9161714,null,9fb2,7b114961
7.0594473,1220,true,true,10048,20.815168,7.0594473,1220,43,false,63,2019-11-17 00:32:33.063000+00:00,0,0,0,0,0,0,2019-11-16 21:24:44.063000+00:00,2019-11-16 21:45:05+00:00,10048,0,0,0,b9200BB7,null,deeb,70b09bb2
3.6750739,794,true,true,3664,16.662804,3.6750739,794,2,false,66,2019-11-18 08:47:07.063000+00:00,0,0,0,0,0,0,2019-11-16 21:32:49+00:00,2019-11-16 21:46:03+00:00,3664,0,0,0,b903FF1E,null,2b82,30b9f1fe
11.088058,1767,true,true,219,22.578299,11.088058,1767,219,false,70,2019-11-16 21:50:25+00:00,0,0,0,0,0,0,2019-11-16 21:17:18.063000+00:00,2019-11-16 21:46:46+00:00,219,0,0,0,b91169EF,null,2f0b,b99f61e1
27.346449,2938,true,true,388,33.49756,27.346449,2938,388,false,79,2019-11-16 21:53:33+00:00,0,0,0,0,0,0,2019-11-16 20:58:06.063000+00:00,2019-11-16 21:47:05+00:00,388,0,0,0,b91BBFD7,null,bf47,dbb79bf1
0.23865414,43,true,true,1582,19.980347,0.23865414,43,2,false,41,2019-11-16 22:13:49.062000+00:00,0,0,0,0,0,0,2019-11-16 21:46:44+00:00,2019-11-16 21:47:27+00:00,1582,0,0,0,b95D2753,null,cbd3,392575bd
4.3382506,525,true,true,895,29.695005,4.3382506,525,16,false,66,2019-11-16 22:02:41.063000+00:00,0,0,0,0,0,0,2019-11-16 21:39:00.063000+00:00,2019-11-16 21:47:46+00:00,895,0,0,0,b9034F9F,null,ca21b,f04fb939
0.018670361,21,true,true,4313,3.2006333,0.018670361,21,0,false,0,2019-11-18 13:55:44.063000+00:00,0,0,0,0,0,0,2019-11-16 21:47:45.063000+00:00,2019-11-16 21:48:06.063000+00:00,4058,0,0,10544,b95C04DD,null,4182b,5d0c9b4d
60.940704,2566,true,true,256,85.46627,60.940704,2566,4,false,116,2019-11-16 21:52:24.063000+00:00,1,23,0,0,0,0,2019-11-16 21:05:21.063000+00:00,2019-11-16 21:48:08+00:00,256,0,0,0,b17E65690,3526560,f6bb,965b6e170
0.010537906,33,true,true,7816,1.1178496,0.010537906,33,3,false,3,2019-11-19 22:03:28.063000+00:00,0,0,0,0,0,0,2019-11-16 21:49:10.063000+00:00,2019-11-16 21:49:44+00:00,11624,0,0,83008,b930F829,null,b873,02b839f9
0.076413296,83,true,true,7793,3.3143117,0.076413296,83,6,false,14,2019-11-17 00:01:41.063000+00:00,0,0,0,0,0,0,2019-11-16 21:50:25+00:00,2019-11-16 21:51:48+00:00,7793,0,0,0,b91169F0,null,0fb2,1b9091f6
4.5948734,312,true,true,335,52.859024,4.5948734,312,335,false,81,2019-11-16 21:57:26+00:00,0,0,0,0,0,0,2019-11-16 21:46:38.063000+00:00,2019-11-16 21:51:51+00:00,335,0,0,0,b9112F02,null,51bf4,b110f229
0.007222222,15,true,true,5770,1.6314237,0.007222222,15,2,false,0,2019-11-16 23:28:14.063000+00:00,0,0,0,0,0,0,2019-11-16 21:51:48.063000+00:00,2019-11-16 21:52:04+00:00,5770,0,0,0,b91BB132,null,46bf,1b123b9b
0.806595,314,true,true,400,9.220073,0.806595,314,400,false,33,2019-11-16 21:59:16+00:00,0,0,0,0,0,0,2019-11-16 21:47:21.063000+00:00,2019-11-16 21:52:36+00:00,400,0,0,0,b9034F3A,null,b0414,af4b3903
30.159227,2402,true,true,7643,45.20117,30.159227,2402,1,false,88,2019-11-19 13:11:00.063000+00:00,0,0,0,0,0,0,2019-11-16 21:12:35+00:00,2019-11-16 21:52:37+00:00,8303,0,0,51060,b95D44B7,null,30b9,57b49db4
59.79677,4093,true,true,61904,52.582237,59.79677,4093,430,false,105,2019-11-17 15:04:57+00:00,0,0,0,0,0,0,2019-11-16 20:44:59.063000+00:00,2019-11-16 21:53:13+00:00,61904,0,0,0,b90385A2,null,b4bf,923ba580
26.490568,1398,true,true,84117,68.170364,26.490568,1398,2,false,101,2019-11-17 21:16:32.063000+00:00,0,0,0,0,0,0,2019-11-16 21:31:16.063000+00:00,2019-11-16 21:54:35+00:00,84117,0,0,0,b95D15FD,null,bfbb,fd9515bd
8.766887,643,true,true,11094,49.012238,8.766887,643,12,false,70,2019-11-17 01:00:22.063000+00:00,0,0,0,0,0,0,2019-11-16 21:44:44.063000+00:00,2019-11-16 21:55:28+00:00,11094,0,0,0,b9035F34,null,4bb3,95b303f4
58.987946,3435,true,true,241,61.821426,58.987946,3435,2,false,146,2019-11-16 21:59:59.063000+00:00,11,384,7,66,1,1,2019-11-16 20:58:43+00:00,2019-11-16 21:55:58+00:00,241,0,0,0,b94578E5,null,101b7,4b9785e5
0.6377588,100,true,true,168,22.746185,0.6377588,100,1,false,48,2019-11-16 21:58:47.063000+00:00,0,0,0,0,0,0,2019-11-16 21:54:18.063000+00:00,2019-11-16 21:55:59+00:00,168,0,0,0,b9034F28,null,125eb,2bf90348
0.3766541,161,true,true,53384,8.422079,0.3766541,161,7,false,33,2019-11-17 12:45:58.062000+00:00,0,0,0,0,0,0,2019-11-16 21:53:33+00:00,2019-11-16 21:56:14+00:00,53384,0,0,0,b91BBFD8,null,74bf,89fdbbb1
0.81347185,115,true,true,374,25.259398,0.81347185,115,374,false,77,2019-11-16 22:02:43+00:00,0,0,0,0,0,0,2019-11-16 21:54:33.063000+00:00,2019-11-16 21:56:29+00:00,374,0,0,0,b17E82445,737353.9639999998,1511b,e4751b824
0.044707417,27,true,true,297,5.761059,0.044707417,27,297,false,0,2019-11-16 22:02:07+00:00,0,0,0,0,0,0,2019-11-16 21:56:42.063000+00:00,2019-11-16 21:57:10+00:00,297,0,0,0,b9034FBB,null,db4e,4bbb9f30
25.833473,1664,true,true,178,55.86042,25.833473,1664,20,false,101,2019-11-16 22:00:21.063000+00:00,0,0,0,0,0,0,2019-11-16 21:29:38.127000+00:00,2019-11-16 21:57:23+00:00,178,0,0,0,b91B8C6D,null,4cb4,c9b61b8d
0.67277974,318,true,true,718,7.5939984,0.67277974,318,53,false,52,2019-11-16 22:09:41.063000+00:00,0,0,0,0,0,0,2019-11-16 21:52:24.063000+00:00,2019-11-16 21:57:43+00:00,718,0,0,0,b17E65691,3526920,6fbb,e5b661917
14.192285,1853,true,true,605,27.572706,14.192285,1853,605,false,90,2019-11-16 22:08:04+00:00,0,0,0,0,0,0,2019-11-16 21:27:06+00:00,2019-11-16 21:57:59+00:00,605,0,0,0,b91BAA0C,null,b63a,1ca0b9ab
30.020777,1347,true,true,82381,80.2337,30.020777,1347,8,false,133,2019-11-17 20:51:52.063000+00:00,5,336,3,109,0,0,2019-11-16 21:36:24+00:00,2019-11-16 21:58:51+00:00,82381,0,0,0,b903BC4A,null,7b8f,39bc0a4b
5.8023763,1503,true,true,49709,13.889249,5.8023763,1503,101,false,50,2019-11-17 11:48:02.062000+00:00,0,0,0,0,0,0,2019-11-16 21:34:29.063000+00:00,2019-11-16 21:59:33+00:00,49709,0,0,0,b95CA2DF,null,3db4,5af9dcb2
0.09482403,42,true,true,281,8.127774,0.09482403,42,281,false,12,2019-11-16 22:04:39+00:00,0,0,0,0,0,0,2019-11-16 21:59:16+00:00,2019-11-16 21:59:58+00:00,281,0,0,0,b9034FD8,null,b4401,0fd9b348
0.99151117,170,true,true,6638,20.881613,0.99151117,170,2,false,39,2019-11-18 00:52:16.063000+00:00,0,0,0,0,0,0,2019-11-16 21:58:47.063000+00:00,2019-11-16 22:01:38+00:00,6638,0,0,0,b903E982,null,52b1e,029398eb
55.13071,3523,true,true,287,56.32069,55.13071,3523,27,false,100,2019-11-16 22:06:28.063000+00:00,0,0,0,0,0,0,2019-11-16 21:02:57.063000+00:00,2019-11-16 22:01:41+00:00,287,0,0,0,b9249E71,null,2ab5,9971eb42
15.649324,1016,true,true,50575,55.39927,15.649324,1016,2,false,103,2019-11-17 12:04:37.062000+00:00,0,0,0,0,0,0,2019-11-16 21:44:45.063000+00:00,2019-11-16 22:01:42+00:00,50575,0,0,0,b903748A,null,1c3b6,0b97a348
20.24891,1903,true,true,2176,38.28702,20.24891,1903,9,false,107,2019-11-16 22:38:13.063000+00:00,0,0,0,0,0,0,2019-11-16 21:30:13.063000+00:00,2019-11-16 22:01:57+00:00,2176,0,0,0,b91C5173,null,dbd3,197bc513
0.01850788,39,true,true,92,1.6683367,0.01850788,39,13,false,5,2019-11-16 22:04:41.127000+00:00,0,0,0,0,0,0,2019-11-16 22:02:29.063000+00:00,2019-11-16 22:03:09+00:00,92,0,0,0,b9034FED,null,abb3,0d34fbe9
40.822933,1727,true,true,13892,85.05088,40.822933,1727,15,false,120,2019-11-17 01:54:46.063000+00:00,3,89,0,0,0,0,2019-11-16 21:34:26.063000+00:00,2019-11-16 22:03:14+00:00,13892,0,0,0,b919BDC3,null,1bfe6,bd399c1b
